multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied,macro_f1,accuracy,balanced_accuracy,ordinal_mae,recall_dissatisfied,recall_neutral,recall_satisfied,outer_fold,base_variant
2.5,1.2,1.0,0.4065683236195768,0.6769709164075361,0.4266804106919471,0.3795500274373514,0.2558139534883721,0.03840970350404313,0.985817575083426,3,calibrated_isotonic_extra_trees
2.5,1.0,1.0,0.39288187811170566,0.6731296872141943,0.42165377540954524,0.3846716663618072,0.26098191214470284,0.014824797843665768,0.989154616240267,3,calibrated_isotonic_extra_trees
1.5,1.5,1.0,0.3844953229106725,0.6846533747942198,0.39442418424415876,0.3740625571611487,0.07751937984496124,0.12466307277628032,0.9810901001112347,3,calibrated_isotonic_extra_trees
2.0,1.2,1.0,0.3774045455769883,0.6734955185659411,0.3996862988712448,0.38595207609292115,0.17054263565891473,0.03908355795148248,0.9894327030033371,3,calibrated_isotonic_extra_trees
2.0,1.0,1.0,0.364235092733224,0.6698372050484727,0.3947523591765329,0.39089079934150356,0.17571059431524547,0.01549865229110512,0.993047830923248,3,calibrated_isotonic_extra_trees
1.2,1.5,1.0,0.3629788544800839,0.6831900493872325,0.38204413866941245,0.3762575452716298,0.03617571059431524,0.1280323450134771,0.981924360400445,3,calibrated_isotonic_extra_trees
1.0,1.5,1.0,0.3462834262058118,0.6826413023596122,0.373729784699069,0.37772087067861715,0.00516795865633075,0.13409703504043127,0.981924360400445,3,calibrated_isotonic_extra_trees
1.5,1.2,1.0,0.34508754793995206,0.670385952076093,0.37518347079101777,0.39180537772087065,0.09302325581395349,0.03975741239892183,0.9927697441601779,3,calibrated_isotonic_extra_trees
1.5,1.0,1.0,0.3308371428798217,0.6663618072068777,0.36916358650443765,0.3969270166453265,0.09560723514211886,0.01549865229110512,0.996384872080089,3,calibrated_isotonic_extra_trees
1.2,1.2,1.0,0.3178664134811828,0.6676422169379916,0.3586842649979449,0.39656118529357964,0.041343669250646,0.04110512129380054,0.9936040044493882,3,calibrated_isotonic_extra_trees
1.2,1.0,1.0,0.3045505793885966,0.6634351563929028,0.3530764708557937,0.40223157124565573,0.046511627906976744,0.01549865229110512,0.9972191323692993,3,calibrated_isotonic_extra_trees
1.0,1.2,1.0,0.2989111215638104,0.665630144503384,0.34857296583442987,0.4002194988110481,0.0103359173126615,0.04177897574123989,0.9936040044493882,3,calibrated_isotonic_extra_trees
1.0,1.0,1.0,0.28377106929236834,0.6610572526065484,0.34187922710041047,0.4068044631424913,0.012919896640826873,0.01549865229110512,0.9972191323692993,3,calibrated_isotonic_extra_trees
2.5,2.0,1.0,0.5414152357943697,0.7031278580574355,0.5165370789103902,0.332174867386135,0.26098191214470284,0.42183288409703507,0.8667964404894327,4,calibrated_isotonic_extra_trees
2.0,2.0,1.0,0.5323349248843854,0.7040424364368026,0.5055398075644842,0.33016279495152734,0.2144702842377261,0.4339622641509434,0.8681868743047831,4,calibrated_isotonic_extra_trees
2.5,1.5,1.0,0.5147601987104439,0.7051399304920432,0.49900234466760773,0.3413206511798061,0.3152454780361757,0.24460916442048516,0.9371523915461624,4,calibrated_isotonic_extra_trees
2.0,1.5,1.0,0.510998437688105,0.7077007499542711,0.4865334410458167,0.3363819279312237,0.26098191214470284,0.25673854447439354,0.9418798665183538,4,calibrated_isotonic_extra_trees
2.5,1.2,1.0,0.4966027241848218,0.7022132796780685,0.48924839839944184,0.3479056155112493,0.32558139534883723,0.18665768194070081,0.9555061179087876,4,calibrated_isotonic_extra_trees
2.0,1.2,1.0,0.49652192659168093,0.7040424364368026,0.4805789208452984,0.3440643863179074,0.29198966408268734,0.18867924528301888,0.9610678531701891,4,calibrated_isotonic_extra_trees
1.5,2.0,1.0,0.4948685161995954,0.7014816169745747,0.4775406255132888,0.332174867386135,0.11627906976744186,0.4467654986522911,0.8695773081201335,4,calibrated_isotonic_extra_trees
1.5,1.5,1.0,0.4855951311184798,0.70550576184379,0.4625398999314534,0.3402231571245656,0.17829457364341086,0.26549865229110514,0.9438264738598443,4,calibrated_isotonic_extra_trees
1.5,1.2,1.0,0.4727709283024632,0.7014816169745747,0.4547308042840352,0.3495518565941101,0.2041343669250646,0.1967654986522911,0.9632925472747497,4,calibrated_isotonic_extra_trees
2.0,1.0,1.0,0.45629193122153566,0.6899579293945491,0.45857441565521967,0.3619901225535028,0.3023255813953488,0.09703504043126684,0.9763626251390434,4,calibrated_isotonic_extra_trees
1.2,1.5,1.0,0.45569902743964946,0.7025791110298153,0.44085433220208786,0.34497896469727457,0.10594315245478036,0.2722371967654987,0.9443826473859844,4,calibrated_isotonic_extra_trees
1.2,2.0,1.0,0.45438015952859195,0.6981891348088531,0.4541324048984796,0.3358331809036034,0.03875968992248062,0.45350404312668463,0.8701334816462737,4,calibrated_isotonic_extra_trees
2.5,1.0,1.0,0.4527578278018032,0.6872141942564478,0.4658798618544248,0.36692884580208524,0.3333333333333333,0.09433962264150944,0.9699666295884316,4,calibrated_isotonic_extra_trees
1.0,2.0,1.0,0.4442023278071514,0.6980062191329797,0.4494508286943058,0.33601609657947684,0.020671834625323,0.45754716981132076,0.8701334816462737,4,calibrated_isotonic_extra_trees
1.2,1.2,1.0,0.4432210404826808,0.6976403877812328,0.43179022324748084,0.3570513993049204,0.13178294573643412,0.19946091644204852,0.96412680756396,4,calibrated_isotonic_extra_trees
1.5,1.0,1.0,0.42916612656099234,0.6853850374977135,0.4302554994533454,0.37077007499542713,0.2144702842377261,0.0977088948787062,0.978587319243604,4,calibrated_isotonic_extra_trees
1.0,1.5,1.0,0.4290379471708905,0.7014816169745747,0.4252351957256388,0.34589354307664166,0.04909560723514212,0.2816711590296496,0.9449388209121246,4,calibrated_isotonic_extra_trees
1.0,1.2,1.0,0.42204430109241975,0.6958112310224986,0.41742367966437816,0.35979513444302175,0.08527131782945736,0.20148247978436656,0.9655172413793104,4,calibrated_isotonic_extra_trees
1.2,1.0,1.0,0.3988746048464949,0.6813608926284983,0.4056849611190376,0.3788183647338577,0.13695090439276486,0.10040431266846361,0.9796996662958843,4,calibrated_isotonic_extra_trees
1.0,1.0,1.0,0.3814474191358614,0.6800804828973843,0.39326568857052485,0.3819279312237059,0.09560723514211886,0.10309973045822103,0.9810901001112347,4,calibrated_isotonic_extra_trees
2.5,2.0,1.0,0.5293464426473417,0.708302852962692,0.5057020626830195,0.3374177029992685,0.3118556701030928,0.2756064690026954,0.9296440489432704,5,calibrated_isotonic_extra_trees
2.5,1.5,1.0,0.5125557822209994,0.702633504023409,0.49843110650749045,0.34656181419166054,0.32989690721649484,0.22574123989218328,0.9396551724137931,5,calibrated_isotonic_extra_trees
2.0,2.0,1.0,0.5118238784559116,0.7070226773957571,0.4850699598098802,0.3374177029992685,0.23711340206185566,0.28706199460916443,0.9310344827586207,5,calibrated_isotonic_extra_trees
2.0,1.5,1.0,0.5090507381959458,0.7035479151426481,0.48797635942341017,0.34564740307242137,0.2860824742268041,0.23652291105121293,0.9413236929922135,5,calibrated_isotonic_extra_trees
2.5,1.2,1.0,0.48582534243730563,0.6960497439648866,0.4835665536495026,0.356437454279444,0.33505154639175255,0.15902964959568733,0.9566184649610678,5,calibrated_isotonic_extra_trees
1.5,1.5,1.0,0.4851122071273661,0.7019019751280176,0.46269232228722973,0.34857351865398684,0.1958762886597938,0.2486522911051213,0.9435483870967742,5,calibrated_isotonic_extra_trees
2.0,1.2,1.0,0.4817368899790533,0.6965983906364301,0.4726374458399105,0.355340160936357,0.29381443298969073,0.16442048517520216,0.9596774193548387,5,calibrated_isotonic_extra_trees
1.5,2.0,1.0,0.4619371297780732,0.7022677395757132,0.44597264704587475,0.3401609363569861,0.10309278350515463,0.3032345013477089,0.9315906562847609,5,calibrated_isotonic_extra_trees
1.5,1.2,1.0,0.45811276833000814,0.6936722750548646,0.44689301143115595,0.36137527432333577,0.211340206185567,0.16576819407008087,0.9635706340378198,5,calibrated_isotonic_extra_trees
2.5,1.0,1.0,0.4526617006395603,0.6865398683247989,0.46811720489145037,0.36832479882955377,0.3427835051546392,0.09299191374663072,0.9685761957730812,5,calibrated_isotonic_extra_trees
2.0,1.0,1.0,0.4490374499590139,0.6876371616678859,0.4549031058974567,0.366861741038771,0.29381443298969073,0.09703504043126684,0.9738598442714127,5,calibrated_isotonic_extra_trees
1.2,1.5,1.0,0.4461279124741646,0.6987929773226043,0.4332053089990815,0.35296269202633507,0.09536082474226804,0.2587601078167116,0.9454949944382648,5,calibrated_isotonic_extra_trees
1.2,2.0,1.0,0.4379925710819908,0.7000731528895391,0.4317245158535239,0.34308705193855155,0.05670103092783505,0.30660377358490565,0.931868743047831,5,calibrated_isotonic_extra_trees
1.2,1.2,1.0,0.4279892379577392,0.6905632772494513,0.4209239588732548,0.36741038771031453,0.12886597938144329,0.1664420485175202,0.9674638487208009,5,calibrated_isotonic_extra_trees
1.5,1.0,1.0,0.42649199967714707,0.6848939283101683,0.42975393289499886,0.3723482077542063,0.21391752577319587,0.09703504043126684,0.9783092324805339,5,calibrated_isotonic_extra_trees
1.0,2.0,1.0,0.4230294805996293,0.6987929773226043,0.4236753824474106,0.34473299195318213,0.030927835051546393,0.3079514824797844,0.932146829810901,5,calibrated_isotonic_extra_trees
1.0,1.5,1.0,0.42286825606220885,0.6965983906364301,0.4195916661867937,0.35588880760790054,0.05154639175257732,0.261455525606469,0.9457730812013349,5,calibrated_isotonic_extra_trees
1.0,1.2,1.0,0.4036513896629661,0.6883686905632772,0.40487916067495183,0.3705193855157279,0.07731958762886598,0.16846361185983827,0.9688542825361512,5,calibrated_isotonic_extra_trees
1.2,1.0,1.0,0.3965378979269014,0.681784930504755,0.40365295777564136,0.37838332114118506,0.13144329896907217,0.09703504043126684,0.9824805339265851,5,calibrated_isotonic_extra_trees
1.0,1.0,1.0,0.37983702056968816,0.6801389904901244,0.3920889443051568,0.38167520117044623,0.09536082474226804,0.09703504043126684,0.9838709677419355,5,calibrated_isotonic_extra_trees
