model,n_candidates_tested,total_grid_candidates,rank_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,std_fit_time,params_json
Random Forest,288,288,137,0.5744452943942958,0.013899923491588868,0.6949083232565139,0.005015714091707427,0.5936724099139372,0.021629375582807947,1.1196826457977296,0.004033686988026229,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,159,0.57334741338209,0.016022012172186476,0.6946154974878462,0.0054469444633524116,0.5909517254694518,0.023800404389486125,2.235302734375,0.012669605080259626,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,137,0.5744452943942958,0.013899923491588868,0.6949083232565139,0.005015714091707427,0.5936724099139372,0.021629375582807947,1.1137798309326172,0.010117116994787881,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,159,0.57334741338209,0.016022012172186476,0.6946154974878462,0.0054469444633524116,0.5909517254694518,0.023800404389486125,2.2281498432159426,0.03278992057423807,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,276,0.5579473448793819,0.004942401592328893,0.7152486823375936,0.007341531922066479,0.5415755318037248,0.006476169782727569,3.6005481719970702,0.04551811910900977,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,278,0.5563591632349368,0.005246107287317766,0.714955856568926,0.007188672685106905,0.5402663003226043,0.0061859974825322715,7.179956722259521,0.04807419412812206,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,84,0.5786588660277824,0.009764180042217638,0.7142238992525123,0.006347484332230125,0.5742966426602772,0.014075116168435703,3.290599822998047,0.020213368592234087,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,47,0.5810153061344616,0.009644939075869366,0.7155411867904947,0.006140901756890677,0.576921915521156,0.01393337378475859,6.622420024871826,0.049255894891569944,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,85,0.5786321449316216,0.010658209049454671,0.7124675872720398,0.005881639109430395,0.5755757057462938,0.015989844173926116,3.2238841533660887,0.029120669515697827,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,65,0.5796755269794833,0.0063450578996934555,0.7130536672303973,0.007138119430858947,0.5769801107634699,0.012035001706465875,6.462721490859986,0.03961316393580371,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,88,0.5782376854940374,0.007040420294617766,0.7110053863233015,0.006654230468937629,0.5780325816228692,0.012322718575705991,3.176467180252075,0.058415727630233734,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,58,0.5799919836464831,0.010766006195862437,0.7123217099139838,0.005292253821049472,0.5797281115830368,0.01586923059336933,6.31416883468628,0.0861227049885996,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,140,0.5743594634802144,0.010361062036955528,0.6953486329620707,0.010865622030853835,0.5906382590017598,0.016565288805485898,2.8623466968536375,0.03114266505898434,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,204,0.5692217123902085,0.013955738996295515,0.6931531894338523,0.007181526536290199,0.5852053737926627,0.020895302374785176,5.685269498825074,0.05319516212550944,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,140,0.5743594634802144,0.010361062036955528,0.6953486329620707,0.010865622030853835,0.5906382590017598,0.016565288805485898,2.859657716751099,0.036711463025544885,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,204,0.5692217123902085,0.013955738996295515,0.6931531894338523,0.007181526536290199,0.5852053737926627,0.020895302374785176,5.7383636951446535,0.10508843844389543,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""gini"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,267,0.5606619707112712,0.01869329086702911,0.7130507753884976,0.006408212714271543,0.5457753077723445,0.019485891180815635,1.677161169052124,0.009470145918781193,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,272,0.5590025149080345,0.01500523269687394,0.7133441366834429,0.006255927505782387,0.5430762122659771,0.015621820478961768,3.3666244029998778,0.026581567667514072,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,51,0.5805557576087462,0.01690133968676995,0.7149543570953483,0.009763339562167248,0.5764594529660574,0.02023206673003149,1.514670467376709,0.011188375492448804,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,48,0.581001495513662,0.01391167157409565,0.7168566535391324,0.007859793528463336,0.5762173291133774,0.01716337904300237,3.0429008483886717,0.024979374137891863,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,92,0.5777003751475587,0.01686434098252404,0.7118811859979157,0.007530883232216781,0.5760228865501311,0.020971211455440498,1.4762499332427979,0.018642558493290343,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,97,0.5773557301548196,0.014868639964436357,0.712027491776994,0.006691973133386291,0.57601876373397,0.018740483336625133,2.9453814029693604,0.042070057988892955,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,46,0.5813507565008813,0.015094917597673212,0.7121740117665835,0.007625886857085285,0.5818695133860203,0.019492540789309166,1.423275852203369,0.018768292198811844,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,67,0.5795828285679336,0.015025393121476584,0.7110030300076794,0.005476111601244716,0.5803465187240932,0.019456966021914126,2.8306884765625,0.02064498069537745,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,209,0.5690034145899112,0.008627812815571104,0.6908128324948777,0.010806563891199102,0.5870269716538934,0.01291154496327835,1.258821153640747,0.021454036974604927,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,174,0.5721024250341483,0.011734888108029437,0.6918365445274034,0.009100614846077524,0.5898205457219636,0.017460805613532922,2.4906654834747313,0.012486624801634877,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,209,0.5690034145899112,0.008627812815571104,0.6908128324948777,0.010806563891199102,0.5870269716538934,0.01291154496327835,1.2642454147338866,0.025645311084388358,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,174,0.5721024250341483,0.011734888108029437,0.6918365445274034,0.009100614846077524,0.5898205457219636,0.017460805613532922,2.5229398727416994,0.032054510688043915,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,281,0.5546610970296173,0.011206661036183313,0.7095411503747078,0.0069447540637296475,0.5379166636014556,0.010884098045922904,4.196034622192383,0.05351201219425384,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,287,0.5519130892786195,0.009659713390332171,0.707931251278569,0.006744457501105995,0.5345227898259803,0.009735424764492493,8.498535299301148,0.22855004414639063,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,226,0.5672691777667318,0.012387444026032358,0.707052988183077,0.004047071958090514,0.5613052479903918,0.015402735281841393,3.871543312072754,0.03636193628753169,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,193,0.5699322854400077,0.013959582383271331,0.7083699544052928,0.0038835611604950537,0.5632972925562798,0.0167744711966032,7.749631357192993,0.05524533604865666,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,147,0.5740253404712744,0.010388815436597998,0.7085167957106487,0.005436584193423082,0.5711985045663075,0.015257396942114749,3.773545169830322,0.027002196131817594,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,183,0.5705832718568893,0.010591368902631173,0.7057362361713727,0.004847781488536016,0.5672968175370061,0.015843937104737384,7.699922037124634,0.22701150044159632,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,198,0.5697791457829763,0.007077052742463031,0.7045668609913021,0.007189743979653777,0.5686757488474541,0.011744394936147033,3.664460849761963,0.04828891161312824,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,190,0.570394137089618,0.0065020026967488485,0.7051520841076151,0.006709695941641868,0.5684848835657867,0.011047853363046166,7.305820894241333,0.03616954685251877,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,231,0.5670364010367026,0.007833009963788584,0.6937390551816988,0.008747419949663519,0.5801087377259376,0.014464776780866224,3.261006498336792,0.022236874917507872,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,241,0.5657269943956368,0.011959040813163407,0.691543183232458,0.006344281809448376,0.5796023602057963,0.01844486232593487,6.6200204372406,0.1508435457769193,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,231,0.5670364010367026,0.007833009963788584,0.6937390551816988,0.008747419949663519,0.5801087377259376,0.014464776780866224,3.247452402114868,0.010996135713503778,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,241,0.5657269943956368,0.011959040813163407,0.691543183232458,0.006344281809448376,0.5796023602057963,0.01844486232593487,6.551740837097168,0.12053323957667161,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,218,0.5684079858704933,0.017152114342007148,0.7191967962675961,0.005833370593095109,0.5530712024017846,0.017653158876888824,1.6176485061645507,0.04071685916730357,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 16, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,223,0.567508884573957,0.013448258182176001,0.71905091890954,0.005220650551788263,0.5514814330405577,0.013725088935132992,3.2016757488250733,0.04692649132162745,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 16, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,16,0.5840703852909102,0.012664534995586249,0.7165641490862316,0.005209856068394184,0.5795438718151138,0.017125231269493894,1.4440436840057373,0.017199681305708498,"{""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": 16, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
