TimeVote,Classroom,ID,Moment,Student,Clothing,Activity,ActivityOther,WindowOpening,ThermalSatisfaction,IAQSatisfaction,AcousticSatisfaction,VisualSatisfaction,DissatisfactionThermal,DissatisfactionThermalOther,DissatisfactionIAQ,DissatisfactionIAQOther,DissatisfactionAcoustic,DissatisfactionAcousticOther,DissatisfactionVisual,DissatisfactionVisualOther,IEQSatisfaction,IEQRemarks,Trm,VOC_Back,CO2_Back,LightLux_Back,RH_Back,SoundLevel_Back,SoundMax_Back,SoundMin_Back,Temp_Back,Time_Back,VOC_Middle,CO2_Middle,LightLux_Middle,RH_Middle,SoundLevel_Middle,SoundMax_Middle,SoundMin_Middle,Temp_Middle,EA_Middle,Trend_T_Middle,Time_Middle,VOC_Front,CO2_Front,LightLux_Front,RH_Front,SoundLevel_Front,SoundMax_Front,SoundMin_Front,Temp_Front,Time_Front,Location_V,Location_H,LocationBack,LocationFront,LocationBlackboard,LocationDoorLeft,LocationDoorRight,LocationMiddleLeft,LocationMiddleMiddle,LocationMiddleRight,LocationWindowLeft,LocationWindowRight,Thermal_Warm,Thermal_Cold,Thermal_Draft,Thermal_Other,IAQ_Stuffy,IAQ_Odour,IAQ_Dry,IAQ_Humid,IAQ_Other,AC_NoiseClassroom,AC_NoiseHallway,AC_NoiseBeamer,AC_OutsideNoise,AC_Other,VIS_BlackboardVisibility,VIS_Underexposure,VIS_Overexposure,VIS_Glare,VIS_Other,Gender,Age
21/04/2021 11:14,A,DB2_20,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,4,4,,,,,,,,,3,Slightly warm,12.6,1.336.642,834,386.601,34.427,57.771,83.589,43.38,23.699,21/04/2021 11:13,1.839.297,903,41.998,32.856,62.347,75.785,52.567,24.375,40.3,0.28,21/04/2021 11:16,53.21,807,17.478,34.093,66.13,69.788,47.114,22.855,21/04/2021 11:14,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 11:15,A,DB2_19,End,True,Neutral,Passive course,,Multiple windows tilted,2,3,4,5,Too warm,,,,,,,,2,,12.6,1.336.642,834,386.601,34.427,57.771,83.589,43.38,23.699,21/04/2021 11:13,1.839.297,903,41.998,32.856,62.347,75.785,52.567,24.375,40.3,0.28,21/04/2021 11:16,53.21,807,17.478,34.093,66.13,69.788,47.114,22.855,21/04/2021 11:14,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 11:15,A,DB2_1,End,True,Warmly,Passive course,,Multiple windows tilted,2,3,4,5,Too warm,,,,,,,,3,Non,12.6,1.336.642,834,386.601,34.427,57.771,83.589,43.38,23.699,21/04/2021 11:13,1.839.297,903,41.998,32.856,62.347,75.785,52.567,24.375,40.3,0.28,21/04/2021 11:16,53.21,807,17.478,34.093,66.13,69.788,47.114,22.855,21/04/2021 11:14,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
21/04/2021 12:00,A,DB2_13,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,5,5,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
21/04/2021 12:00,A,DB2_10,End,True,Lightly,Passive course,,Multiple windows tilted,3,4,4,4,,,,,,,,,4,No,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:00,A,DB2_21,End,True,Neutral,Passive course,,Multiple windows tilted,1,3,5,5,Too warm,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
21/04/2021 12:00,A,DB2_20,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,4,4,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:00,A,DB2_23,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
21/04/2021 12:00,A,DB2_15,End,True,Neutral,Passive course,,One window fully open,3,2,3,3,,,Too dry,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:00,A,DB2_5,End,True,Warmly,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
21/04/2021 12:00,A,DB2_0,End,True,Neutral,Passive course,,Multiple windows tilted,4,3,4,4,,,,,,,,,4,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
21/04/2021 12:00,A,DB2_4,End,True,Neutral,Passive course,,Multiple windows tilted,4,3,5,4,,,,,,,,,4,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
21/04/2021 12:00,A,DB2_3,End,True,Neutral,Passive course,,Multiple windows tilted,3,4,4,5,,,,,,,,,4,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
21/04/2021 12:01,A,DB2_12,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,4,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
21/04/2021 12:01,A,DB2_1,End,True,Warmly,Passive course,,Multiple windows tilted,2,2,4,5,Too warm,,"Stuffy, Too dry",,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
21/04/2021 12:01,A,DB2_14,End,True,Neutral,Passive course,,Multiple windows tilted,4,3,5,4,,,,,,,,,4,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
21/04/2021 12:01,A,DB2_2,End,True,Neutral,Passive course,,Multiple windows fully open,3,4,4,3,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
21/04/2021 12:01,A,DB2_17,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:01,A,DB2_8,End,True,Neutral,Not applicable,,Multiple windows tilted,3,3,4,4,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:01,A,DB2_7,End,True,Neutral,Passive course,,Multiple windows tilted,3,2,3,4,,,Stuffy,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
21/04/2021 12:01,A,DB2_9,End,True,Neutral,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,No,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:01,A,DB2_6,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,3,3,,,,,,,,,3,Too warm,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
21/04/2021 12:01,A,DB2_16,End,True,Neutral,Passive course,,Multiple windows tilted,4,4,4,4,,,,,,,,,4,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:01,A,DB2_19,End,True,Neutral,Passive course,,Multiple windows tilted,3,3,4,5,,,,,,,,,4,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:01,A,DB2_18,End,True,Neutral,Active course,,Multiple windows tilted,3,3,3,4,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
21/04/2021 12:02,A,DB2_11,End,True,Neutral,Passive course,,One window tilted,3,3,3,3,,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
21/04/2021 12:02,A,DB2_25,End,True,Warmly,Passive course,,Multiple windows tilted,2,3,3,4,Too warm,,,,,,,,3,,12.6,1.040.755,810,387.517,32.778,64.181,75.815,42.055,23.94,21/04/2021 12:01,1.526.169,919,34.273,31.225,63.806,81.054,37.945,24.645,40.028,0.27,21/04/2021 12:01,918.886,1080,619.901,35.152,55.333,69.566,37.397,23.382,21/04/2021 12:01,Back,WindowRight,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
22/04/2021 13:56,A,DB2_11,Start,True,Neutral,Passive course,,One window tilted,3,3,3,3,,,,,,,,,3,,13.6,109.43,763,321.886,25.33,61.895,85.213,54.081,23.769,22/04/2021 13:58,1.648.233,787,43.498,25.089,73.889,93.631,57.661,24.332,36.455,1.156,22/04/2021 13:56,6.252,452,190.695,23.392,50.686,64.256,41.115,21.91,22/04/2021 13:56,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
22/04/2021 13:56,A,DB2_0,Start,True,Neutral,Passive course,,Multiple windows tilted,4,3,4,4,,,,,,,,,4,,13.6,109.43,763,321.886,25.33,61.895,85.213,54.081,23.769,22/04/2021 13:58,1.648.233,787,43.498,25.089,73.889,93.631,57.661,24.332,36.455,1.156,22/04/2021 13:56,6.252,452,190.695,23.392,50.686,64.256,41.115,21.91,22/04/2021 13:56,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
22/04/2021 13:57,A,DB2_18,Start,True,Neutral,Active course,,Multiple windows tilted,3,3,4,4,,,,,,,,,4,,13.6,109.43,763,321.886,25.33,61.895,85.213,54.081,23.769,22/04/2021 13:58,1.648.233,787,43.498,25.089,73.889,93.631,57.661,24.332,36.455,1.156,22/04/2021 13:56,6.252,452,190.695,23.392,50.686,64.256,41.115,21.91,22/04/2021 13:56,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
22/04/2021 13:57,A,DB2_2,Start,True,Neutral,Passive course,,Multiple windows fully open,2,3,4,3,Too warm,,,,,,,,3,,13.6,109.43,763,321.886,25.33,61.895,85.213,54.081,23.769,22/04/2021 13:58,1.648.233,787,43.498,25.089,73.889,93.631,57.661,24.332,36.455,1.156,22/04/2021 13:56,6.252,452,190.695,23.392,50.686,64.256,41.115,21.91,22/04/2021 13:56,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
22/04/2021 13:57,A,DB2_13,Start,True,Neutral,Other,Beginning course,Multiple windows tilted,3,3,5,5,,,,,,,,,3,,13.6,109.43,763,321.886,25.33,61.895,85.213,54.081,23.769,22/04/2021 13:58,1.648.233,787,43.498,25.089,73.889,93.631,57.661,24.332,36.455,1.156,22/04/2021 13:56,6.252,452,190.695,23.392,50.686,64.256,41.115,21.91,22/04/2021 13:56,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
22/04/2021 13:57,A,DB2_12,Start,True,Neutral,Not applicable,,Multiple windows tilted,3,3,2,4,,,,,Noise classroom,,,,3,,13.6,109.43,763,321.886,25.33,61.895,85.213,54.081,23.769,22/04/2021 13:58,1.648.233,787,43.498,25.089,73.889,93.631,57.661,24.332,36.455,1.156,22/04/2021 13:56,6.252,452,190.695,23.392,50.686,64.256,41.115,21.91,22/04/2021 13:56,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,15
22/04/2021 13:57,A,DB2_19,Start,True,Neutral,Passive course,,Multiple windows tilted,2,3,4,4,Too warm,,,,,,,,3,,13.6,109.43,763,321.886,25.33,61.895,85.213,54.081,23.769,22/04/2021 13:58,1.648.233,787,43.498,25.089,73.889,93.631,57.661,24.332,36.455,1.156,22/04/2021 13:56,6.252,452,190.695,23.392,50.686,64.256,41.115,21.91,22/04/2021 13:56,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
22/04/2021 13:57,A,DB2_1,Start,True,Warmly,Passive course,,Multiple windows tilted,2,2,4,4,Too warm,,Too dry,,,,,,3,,13.6,109.43,763,321.886,25.33,61.895,85.213,54.081,23.769,22/04/2021 13:58,1.648.233,787,43.498,25.089,73.889,93.631,57.661,24.332,36.455,1.156,22/04/2021 13:56,6.252,452,190.695,23.392,50.686,64.256,41.115,21.91,22/04/2021 13:56,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
