school_id,room_id,date,time,manuf_id,instr_id,temp_a,rh_a,press_a,co2_a,voc_a,bright_a,rdn_a
no-1,11,2024-01-18,00:03,airthings,spaceplus,16.1,20.0,967.0,427.0,165.0,1.0,31.0
no-1,11,2024-01-18,00:08,airthings,spaceplus,16.3,20.0,967.0,430.0,152.0,1.0,31.0
no-1,11,2024-01-18,00:13,airthings,spaceplus,16.3,20.0,967.0,431.0,178.0,1.0,32.0
no-1,11,2024-01-18,00:18,airthings,spaceplus,16.4,20.0,967.0,430.0,163.0,1.0,32.0
no-1,11,2024-01-18,00:23,airthings,spaceplus,16.4,20.0,967.0,431.0,166.0,0.0,32.0
no-1,11,2024-01-18,00:28,airthings,spaceplus,16.5,20.0,967.0,431.0,169.0,1.0,32.0
no-1,11,2024-01-18,00:33,airthings,spaceplus,16.5,20.0,967.0,432.0,172.0,2.0,32.0
no-1,11,2024-01-18,00:38,airthings,spaceplus,16.4,20.0,967.0,430.0,169.0,1.0,32.0
no-1,11,2024-01-18,00:43,airthings,spaceplus,16.3,20.0,967.0,428.0,170.0,1.0,32.0
no-1,11,2024-01-18,00:48,airthings,spaceplus,16.3,20.0,967.0,429.0,191.0,1.0,32.0
no-1,11,2024-01-18,00:53,airthings,spaceplus,16.2,20.0,967.0,427.0,172.0,1.0,32.0
no-1,11,2024-01-18,00:58,airthings,spaceplus,16.2,20.0,968.0,428.0,198.0,1.0,32.0
no-1,11,2024-01-18,01:03,airthings,spaceplus,16.1,20.0,968.0,428.0,195.0,1.0,32.0
no-1,11,2024-01-18,01:08,airthings,spaceplus,16.0,20.0,968.0,431.0,172.0,1.0,32.0
no-1,11,2024-01-18,01:13,airthings,spaceplus,15.9,20.0,968.0,426.0,195.0,2.0,28.0
no-1,11,2024-01-18,01:18,airthings,spaceplus,15.8,20.0,968.0,427.0,195.0,2.0,28.0
no-1,11,2024-01-18,01:23,airthings,spaceplus,15.8,20.0,968.0,425.0,184.0,2.0,28.0
no-1,11,2024-01-18,01:28,airthings,spaceplus,15.8,20.0,968.0,423.0,191.0,1.0,28.0
no-1,11,2024-01-18,01:33,airthings,spaceplus,15.9,20.0,968.0,421.0,181.0,1.0,28.0
no-1,11,2024-01-18,01:38,airthings,spaceplus,16.0,20.0,968.0,423.0,174.0,1.0,28.0
no-1,11,2024-01-18,01:43,airthings,spaceplus,16.1,20.0,968.0,422.0,169.0,2.0,28.0
no-1,11,2024-01-18,01:48,airthings,spaceplus,16.2,20.0,968.0,425.0,181.0,2.0,28.0
no-1,11,2024-01-18,01:53,airthings,spaceplus,16.3,20.0,968.0,426.0,166.0,2.0,28.0
no-1,11,2024-01-18,01:58,airthings,spaceplus,16.4,20.0,968.0,425.0,166.0,1.0,28.0
no-1,11,2024-01-18,02:03,airthings,spaceplus,16.4,20.0,968.0,424.0,174.0,2.0,28.0
no-1,11,2024-01-18,02:08,airthings,spaceplus,16.4,20.0,968.0,425.0,163.0,2.0,28.0
no-1,11,2024-01-18,02:13,airthings,spaceplus,16.4,20.0,968.0,425.0,174.0,1.0,25.0
no-1,11,2024-01-18,02:18,airthings,spaceplus,16.4,20.0,968.0,426.0,184.0,2.0,25.0
no-1,11,2024-01-18,02:23,airthings,spaceplus,16.4,20.0,968.0,423.0,172.0,1.0,25.0
no-1,11,2024-01-18,02:28,airthings,spaceplus,16.3,20.0,968.0,424.0,181.0,2.0,25.0
no-1,11,2024-01-18,02:33,airthings,spaceplus,16.3,20.0,968.0,428.0,172.0,2.0,25.0
no-1,11,2024-01-18,02:38,airthings,spaceplus,16.2,20.0,968.0,424.0,191.0,2.0,25.0
no-1,11,2024-01-18,02:43,airthings,spaceplus,16.1,20.0,969.0,426.0,201.0,1.0,25.0
no-1,11,2024-01-18,02:48,airthings,spaceplus,16.1,20.0,969.0,427.0,178.0,2.0,25.0
no-1,11,2024-01-18,02:53,airthings,spaceplus,16.0,20.0,969.0,429.0,172.0,2.0,25.0
no-1,11,2024-01-18,02:58,airthings,spaceplus,16.0,20.0,969.0,429.0,195.0,2.0,25.0
no-1,11,2024-01-18,03:03,airthings,spaceplus,16.0,20.0,969.0,429.0,181.0,3.0,25.0
no-1,11,2024-01-18,03:08,airthings,spaceplus,16.0,20.0,969.0,429.0,174.0,2.0,25.0
no-1,11,2024-01-18,03:13,airthings,spaceplus,16.0,20.0,969.0,432.0,176.0,2.0,27.0
no-1,11,2024-01-18,03:18,airthings,spaceplus,16.1,20.0,969.0,429.0,181.0,2.0,27.0
no-1,11,2024-01-18,03:23,airthings,spaceplus,16.2,20.0,969.0,429.0,170.0,1.0,27.0
no-1,11,2024-01-18,03:28,airthings,spaceplus,16.3,20.0,969.0,427.0,187.0,2.0,27.0
no-1,11,2024-01-18,03:33,airthings,spaceplus,16.4,20.0,969.0,427.0,172.0,2.0,27.0
no-1,11,2024-01-18,03:38,airthings,spaceplus,16.4,20.0,969.0,426.0,172.0,2.0,27.0
no-1,11,2024-01-18,03:43,airthings,spaceplus,16.5,20.0,969.0,430.0,165.0,2.0,27.0
no-1,11,2024-01-18,03:48,airthings,spaceplus,16.5,20.0,969.0,429.0,166.0,2.0,27.0
no-1,11,2024-01-18,03:53,airthings,spaceplus,16.5,20.0,969.0,429.0,174.0,1.0,27.0
no-1,11,2024-01-18,03:58,airthings,spaceplus,16.4,20.0,969.0,426.0,169.0,1.0,27.0
no-1,11,2024-01-18,04:03,airthings,spaceplus,16.4,20.0,969.0,427.0,166.0,1.0,27.0
no-1,11,2024-01-18,04:08,airthings,spaceplus,16.3,20.0,969.0,426.0,181.0,1.0,27.0
no-1,11,2024-01-18,04:13,airthings,spaceplus,16.2,20.0,969.0,426.0,178.0,1.0,36.0
no-1,11,2024-01-18,04:18,airthings,spaceplus,16.1,20.0,969.0,426.0,201.0,2.0,36.0
no-1,11,2024-01-18,04:23,airthings,spaceplus,16.0,20.0,969.0,430.0,198.0,2.0,36.0
no-1,11,2024-01-18,04:28,airthings,spaceplus,15.9,20.0,969.0,427.0,181.0,1.0,36.0
no-1,11,2024-01-18,04:33,airthings,spaceplus,15.8,20.0,969.0,429.0,195.0,1.0,36.0
no-1,11,2024-01-18,04:38,airthings,spaceplus,15.8,20.0,969.0,430.0,184.0,1.0,36.0
no-1,11,2024-01-18,04:43,airthings,spaceplus,15.8,20.0,969.0,426.0,187.0,1.0,36.0
no-1,11,2024-01-18,04:48,airthings,spaceplus,15.8,20.0,969.0,428.0,172.0,2.0,36.0
no-1,11,2024-01-18,04:53,airthings,spaceplus,16.0,20.0,969.0,426.0,170.0,1.0,36.0
no-1,11,2024-01-18,04:58,airthings,spaceplus,16.1,20.0,969.0,424.0,174.0,2.0,36.0
no-1,11,2024-01-18,05:03,airthings,spaceplus,16.2,20.0,969.0,426.0,153.0,1.0,36.0
no-1,11,2024-01-18,05:08,airthings,spaceplus,16.3,20.0,969.0,427.0,169.0,2.0,36.0
no-1,11,2024-01-18,05:13,airthings,spaceplus,16.5,20.0,969.0,428.0,170.0,2.0,38.0
no-1,11,2024-01-18,05:18,airthings,spaceplus,16.6,19.0,969.0,431.0,195.0,2.0,38.0
no-1,11,2024-01-18,05:23,airthings,spaceplus,16.7,18.0,969.0,430.0,212.0,1.0,38.0
no-1,11,2024-01-18,05:28,airthings,spaceplus,16.8,18.0,969.0,429.0,187.0,1.0,38.0
no-1,11,2024-01-18,05:33,airthings,spaceplus,16.9,18.0,969.0,427.0,201.0,1.0,38.0
no-1,11,2024-01-18,05:38,airthings,spaceplus,17.0,17.0,970.0,428.0,198.0,2.0,38.0
no-1,11,2024-01-18,05:43,airthings,spaceplus,17.1,17.0,969.0,428.0,195.0,1.0,38.0
no-1,11,2024-01-18,05:48,airthings,spaceplus,17.2,16.0,969.0,431.0,178.0,1.0,38.0
no-1,11,2024-01-18,05:53,airthings,spaceplus,17.3,16.0,969.0,430.0,169.0,0.0,38.0
no-1,11,2024-01-18,05:58,airthings,spaceplus,17.4,16.0,969.0,437.0,176.0,1.0,38.0
no-1,11,2024-01-18,06:03,airthings,spaceplus,17.5,16.0,969.0,442.0,174.0,2.0,38.0
no-1,11,2024-01-18,06:08,airthings,spaceplus,17.6,16.0,969.0,443.0,169.0,2.0,38.0
no-1,11,2024-01-18,06:13,airthings,spaceplus,17.7,16.0,969.0,448.0,157.0,2.0,36.0
no-1,11,2024-01-18,06:18,airthings,spaceplus,17.8,16.0,969.0,466.0,138.0,37.0,36.0
no-1,11,2024-01-18,06:23,airthings,spaceplus,17.9,16.0,970.0,479.0,123.0,41.0,36.0
no-1,11,2024-01-18,06:28,airthings,spaceplus,18.0,16.0,970.0,485.0,136.0,43.0,36.0
no-1,11,2024-01-18,06:33,airthings,spaceplus,18.1,16.0,970.0,492.0,123.0,44.0,36.0
no-1,11,2024-01-18,06:38,airthings,spaceplus,18.1,16.0,970.0,491.0,122.0,44.0,36.0
no-1,11,2024-01-18,06:43,airthings,spaceplus,18.2,16.0,970.0,484.0,129.0,44.0,36.0
no-1,11,2024-01-18,06:48,airthings,spaceplus,18.2,16.0,970.0,473.0,135.0,45.0,36.0
no-1,11,2024-01-18,06:53,airthings,spaceplus,18.2,16.0,970.0,458.0,114.0,45.0,36.0
no-1,11,2024-01-18,06:58,airthings,spaceplus,18.3,16.0,970.0,457.0,125.0,45.0,36.0
no-1,11,2024-01-18,07:03,airthings,spaceplus,18.3,15.0,970.0,454.0,106.0,45.0,36.0
no-1,11,2024-01-18,07:08,airthings,spaceplus,18.4,16.0,970.0,474.0,106.0,45.0,36.0
no-1,11,2024-01-18,07:13,airthings,spaceplus,18.4,16.0,970.0,494.0,103.0,45.0,34.0
no-1,11,2024-01-18,07:18,airthings,spaceplus,18.5,16.0,970.0,499.0,67.0,45.0,34.0
no-1,11,2024-01-18,07:23,airthings,spaceplus,18.6,16.0,970.0,508.0,75.0,45.0,34.0
no-1,11,2024-01-18,07:28,airthings,spaceplus,18.7,16.0,970.0,522.0,72.0,45.0,34.0
no-1,11,2024-01-18,07:33,airthings,spaceplus,18.8,16.0,970.0,529.0,69.0,45.0,34.0
no-1,11,2024-01-18,07:38,airthings,spaceplus,18.8,16.0,970.0,532.0,61.0,45.0,34.0
no-1,11,2024-01-18,07:43,airthings,spaceplus,18.6,16.0,970.0,542.0,72.0,45.0,34.0
no-1,11,2024-01-18,07:48,airthings,spaceplus,18.4,16.0,970.0,552.0,82.0,45.0,34.0
no-1,11,2024-01-18,07:53,airthings,spaceplus,18.3,16.0,970.0,565.0,91.0,45.0,34.0
no-1,11,2024-01-18,07:58,airthings,spaceplus,18.4,16.0,970.0,563.0,72.0,45.0,34.0
no-1,11,2024-01-18,08:03,airthings,spaceplus,18.6,16.0,970.0,548.0,63.0,45.0,34.0
no-1,11,2024-01-18,08:08,airthings,spaceplus,18.7,16.0,970.0,536.0,71.0,46.0,34.0
no-1,11,2024-01-18,08:13,airthings,spaceplus,18.8,16.0,970.0,527.0,54.0,46.0,36.0
no-1,11,2024-01-18,08:18,airthings,spaceplus,18.9,16.0,971.0,526.0,54.0,46.0,36.0
no-1,11,2024-01-18,08:23,airthings,spaceplus,19.0,16.0,971.0,541.0,67.0,46.0,36.0
no-1,11,2024-01-18,08:28,airthings,spaceplus,19.0,16.0,971.0,540.0,76.0,46.0,36.0
no-1,11,2024-01-18,08:33,airthings,spaceplus,19.0,16.0,970.0,536.0,67.0,46.0,36.0
no-1,11,2024-01-18,08:38,airthings,spaceplus,19.1,16.0,971.0,522.0,71.0,46.0,36.0
no-1,11,2024-01-18,08:43,airthings,spaceplus,19.1,16.0,971.0,505.0,67.0,46.0,36.0
no-1,11,2024-01-18,08:48,airthings,spaceplus,19.1,16.0,971.0,496.0,65.0,46.0,36.0
no-1,11,2024-01-18,08:53,airthings,spaceplus,19.1,15.0,971.0,484.0,63.0,46.0,36.0
no-1,11,2024-01-18,08:58,airthings,spaceplus,19.1,15.0,971.0,474.0,75.0,46.0,36.0
no-1,11,2024-01-18,09:03,airthings,spaceplus,19.2,15.0,971.0,470.0,69.0,46.0,36.0
no-1,11,2024-01-18,09:08,airthings,spaceplus,19.2,15.0,971.0,464.0,69.0,46.0,36.0
no-1,11,2024-01-18,09:13,airthings,spaceplus,19.2,15.0,971.0,461.0,72.0,46.0,36.0
no-1,11,2024-01-18,09:18,airthings,spaceplus,19.2,15.0,971.0,459.0,65.0,46.0,36.0
no-1,11,2024-01-18,09:23,airthings,spaceplus,19.2,14.0,971.0,454.0,65.0,46.0,36.0
no-1,11,2024-01-18,09:28,airthings,spaceplus,19.2,14.0,971.0,471.0,67.0,46.0,36.0
no-1,11,2024-01-18,09:33,airthings,spaceplus,19.3,15.0,971.0,511.0,63.0,46.0,36.0
no-1,11,2024-01-18,09:38,airthings,spaceplus,19.3,15.0,971.0,537.0,46.0,46.0,36.0
no-1,11,2024-01-18,09:43,airthings,spaceplus,19.1,16.0,971.0,554.0,59.0,46.0,36.0
no-1,11,2024-01-18,09:48,airthings,spaceplus,19.2,16.0,971.0,582.0,61.0,46.0,36.0
no-1,11,2024-01-18,09:53,airthings,spaceplus,19.4,16.0,971.0,606.0,56.0,46.0,36.0
no-1,11,2024-01-18,09:58,airthings,spaceplus,19.5,16.0,971.0,621.0,80.0,46.0,36.0
no-1,11,2024-01-18,10:03,airthings,spaceplus,19.6,16.0,971.0,617.0,105.0,56.0,36.0
no-1,11,2024-01-18,10:08,airthings,spaceplus,19.4,16.0,971.0,594.0,129.0,59.0,36.0
no-1,11,2024-01-18,10:13,airthings,spaceplus,19.1,16.0,971.0,561.0,165.0,61.0,36.0
no-1,11,2024-01-18,10:18,airthings,spaceplus,18.9,16.0,971.0,536.0,174.0,61.0,36.0
no-1,11,2024-01-18,10:23,airthings,spaceplus,18.7,16.0,971.0,513.0,208.0,62.0,36.0
no-1,11,2024-01-18,10:28,airthings,spaceplus,18.6,16.0,971.0,495.0,219.0,62.0,36.0
no-1,11,2024-01-18,10:33,airthings,spaceplus,18.4,16.0,971.0,482.0,201.0,62.0,36.0
no-1,11,2024-01-18,10:38,airthings,spaceplus,18.4,16.0,971.0,474.0,195.0,62.0,36.0
no-1,11,2024-01-18,10:43,airthings,spaceplus,18.3,16.0,971.0,472.0,208.0,62.0,36.0
no-1,11,2024-01-18,10:48,airthings,spaceplus,18.2,16.0,971.0,465.0,181.0,62.0,36.0
no-1,11,2024-01-18,10:53,airthings,spaceplus,18.1,16.0,971.0,462.0,172.0,62.0,36.0
no-1,11,2024-01-18,10:58,airthings,spaceplus,18.1,16.0,971.0,462.0,172.0,62.0,36.0
no-1,11,2024-01-18,11:03,airthings,spaceplus,18.0,16.0,971.0,458.0,176.0,62.0,36.0
no-1,11,2024-01-18,11:08,airthings,spaceplus,18.0,16.0,971.0,462.0,170.0,62.0,36.0
no-1,11,2024-01-18,11:13,airthings,spaceplus,17.9,16.0,971.0,459.0,157.0,62.0,36.0
no-1,11,2024-01-18,11:18,airthings,spaceplus,17.9,16.0,971.0,461.0,150.0,62.0,36.0
no-1,11,2024-01-18,11:23,airthings,spaceplus,17.8,16.0,971.0,461.0,148.0,62.0,36.0
no-1,11,2024-01-18,11:28,airthings,spaceplus,17.8,16.0,971.0,464.0,150.0,62.0,36.0
no-1,11,2024-01-18,11:33,airthings,spaceplus,17.8,16.0,971.0,460.0,136.0,62.0,36.0
no-1,11,2024-01-18,11:38,airthings,spaceplus,17.7,16.0,971.0,460.0,133.0,62.0,36.0
no-1,11,2024-01-18,11:43,airthings,spaceplus,17.7,16.0,971.0,457.0,135.0,62.0,36.0
no-1,11,2024-01-18,11:48,airthings,spaceplus,17.7,16.0,972.0,458.0,133.0,62.0,36.0
no-1,11,2024-01-18,11:53,airthings,spaceplus,17.6,16.0,972.0,455.0,127.0,62.0,36.0
no-1,11,2024-01-18,11:58,airthings,spaceplus,17.6,16.0,971.0,454.0,122.0,62.0,36.0
no-1,11,2024-01-18,12:03,airthings,spaceplus,17.6,16.0,971.0,475.0,119.0,58.0,36.0
no-1,11,2024-01-18,12:08,airthings,spaceplus,17.9,16.0,972.0,501.0,97.0,53.0,36.0
no-1,11,2024-01-18,12:13,airthings,spaceplus,18.1,16.0,972.0,525.0,95.0,51.0,36.0
no-1,11,2024-01-18,12:18,airthings,spaceplus,18.3,16.0,972.0,549.0,89.0,53.0,36.0
no-1,11,2024-01-18,12:23,airthings,spaceplus,18.8,16.0,972.0,553.0,61.0,58.0,36.0
no-1,11,2024-01-18,12:28,airthings,spaceplus,19.0,16.0,971.0,562.0,78.0,60.0,36.0
no-1,11,2024-01-18,12:33,airthings,spaceplus,19.2,16.0,971.0,573.0,75.0,61.0,36.0
no-1,11,2024-01-18,12:38,airthings,spaceplus,19.4,17.0,971.0,594.0,82.0,61.0,36.0
no-1,11,2024-01-18,12:43,airthings,spaceplus,19.6,17.0,972.0,594.0,88.0,62.0,36.0
no-1,11,2024-01-18,12:48,airthings,spaceplus,19.6,16.0,972.0,581.0,110.0,62.0,36.0
no-1,11,2024-01-18,12:53,airthings,spaceplus,19.7,16.0,972.0,572.0,110.0,62.0,36.0
no-1,11,2024-01-18,12:58,airthings,spaceplus,19.7,16.0,972.0,564.0,125.0,62.0,36.0
no-1,11,2024-01-18,13:03,airthings,spaceplus,19.4,16.0,972.0,541.0,138.0,62.0,36.0
no-1,11,2024-01-18,13:08,airthings,spaceplus,19.1,16.0,972.0,517.0,152.0,62.0,36.0
no-1,11,2024-01-18,13:13,airthings,spaceplus,18.9,16.0,972.0,502.0,148.0,62.0,36.0
no-1,11,2024-01-18,13:18,airthings,spaceplus,18.7,16.0,972.0,488.0,142.0,62.0,36.0
no-1,11,2024-01-18,13:23,airthings,spaceplus,18.6,16.0,972.0,478.0,133.0,62.0,36.0
no-1,11,2024-01-18,13:28,airthings,spaceplus,18.4,16.0,972.0,474.0,133.0,62.0,36.0
no-1,11,2024-01-18,13:33,airthings,spaceplus,18.2,16.0,972.0,472.0,123.0,62.0,36.0
no-1,11,2024-01-18,13:38,airthings,spaceplus,18.1,16.0,972.0,468.0,140.0,62.0,36.0
no-1,11,2024-01-18,13:43,airthings,spaceplus,17.9,16.0,972.0,466.0,136.0,62.0,36.0
no-1,11,2024-01-18,13:48,airthings,spaceplus,17.8,16.0,972.0,462.0,138.0,62.0,36.0
no-1,11,2024-01-18,13:53,airthings,spaceplus,17.6,16.0,972.0,458.0,127.0,62.0,36.0
no-1,11,2024-01-18,13:58,airthings,spaceplus,17.4,16.0,972.0,454.0,135.0,62.0,36.0
no-1,11,2024-01-18,14:03,airthings,spaceplus,17.3,16.0,972.0,453.0,123.0,62.0,36.0
no-1,11,2024-01-18,14:08,airthings,spaceplus,17.2,16.0,972.0,447.0,122.0,62.0,36.0
no-1,11,2024-01-18,14:13,airthings,spaceplus,17.0,16.0,972.0,449.0,118.0,62.0,36.0
no-1,11,2024-01-18,14:18,airthings,spaceplus,16.9,16.0,972.0,459.0,110.0,60.0,36.0
no-1,11,2024-01-18,14:23,airthings,spaceplus,16.8,16.0,972.0,466.0,101.0,55.0,36.0
no-1,11,2024-01-18,14:28,airthings,spaceplus,16.7,16.0,972.0,468.0,106.0,50.0,36.0
no-1,11,2024-01-18,14:33,airthings,spaceplus,16.5,16.0,972.0,464.0,105.0,44.0,36.0
no-1,11,2024-01-18,14:38,airthings,spaceplus,16.4,16.0,972.0,454.0,105.0,42.0,36.0
no-1,11,2024-01-18,14:43,airthings,spaceplus,16.3,16.0,972.0,445.0,105.0,37.0,36.0
no-1,11,2024-01-18,14:48,airthings,spaceplus,16.2,16.0,972.0,441.0,103.0,31.0,36.0
no-1,11,2024-01-18,14:53,airthings,spaceplus,16.0,16.0,972.0,438.0,99.0,26.0,36.0
no-1,11,2024-01-18,14:58,airthings,spaceplus,15.9,17.0,972.0,436.0,84.0,17.0,36.0
no-1,11,2024-01-18,15:03,airthings,spaceplus,15.8,17.0,972.0,439.0,103.0,10.0,36.0
no-1,11,2024-01-18,15:08,airthings,spaceplus,15.7,17.0,972.0,439.0,95.0,7.0,36.0
no-1,11,2024-01-18,15:13,airthings,spaceplus,15.6,17.0,972.0,435.0,91.0,4.0,36.0
no-1,11,2024-01-18,15:18,airthings,spaceplus,15.4,18.0,972.0,434.0,88.0,3.0,36.0
no-1,11,2024-01-18,15:23,airthings,spaceplus,15.3,18.0,973.0,436.0,88.0,3.0,36.0
no-1,11,2024-01-18,15:28,airthings,spaceplus,15.3,18.0,973.0,439.0,89.0,2.0,36.0
no-1,11,2024-01-18,15:33,airthings,spaceplus,15.4,18.0,973.0,437.0,72.0,2.0,36.0
no-1,11,2024-01-18,15:38,airthings,spaceplus,15.5,18.0,973.0,439.0,76.0,2.0,36.0
no-1,11,2024-01-18,15:43,airthings,spaceplus,15.6,18.0,973.0,442.0,58.0,2.0,36.0
no-1,11,2024-01-18,15:48,airthings,spaceplus,15.7,18.0,973.0,442.0,56.0,2.0,36.0
no-1,11,2024-01-18,15:53,airthings,spaceplus,15.8,18.0,973.0,443.0,65.0,2.0,36.0
no-1,11,2024-01-18,15:58,airthings,spaceplus,15.8,18.0,973.0,443.0,56.0,2.0,36.0
no-1,11,2024-01-18,16:03,airthings,spaceplus,15.8,18.0,973.0,441.0,61.0,2.0,36.0
no-1,11,2024-01-18,16:08,airthings,spaceplus,15.9,18.0,973.0,440.0,59.0,2.0,36.0
no-1,11,2024-01-18,16:13,airthings,spaceplus,15.9,18.0,973.0,440.0,63.0,1.0,36.0
no-1,11,2024-01-18,16:18,airthings,spaceplus,16.0,18.0,973.0,439.0,63.0,1.0,36.0
no-1,11,2024-01-18,16:23,airthings,spaceplus,16.0,18.0,973.0,438.0,76.0,2.0,36.0
no-1,11,2024-01-18,16:28,airthings,spaceplus,16.0,18.0,973.0,440.0,61.0,2.0,36.0
no-1,11,2024-01-18,16:33,airthings,spaceplus,16.0,18.0,973.0,441.0,80.0,2.0,36.0
no-1,11,2024-01-18,16:38,airthings,spaceplus,16.0,18.0,973.0,440.0,80.0,2.0,36.0
no-1,11,2024-01-18,16:43,airthings,spaceplus,16.0,18.0,973.0,443.0,76.0,2.0,36.0
no-1,11,2024-01-18,16:48,airthings,spaceplus,15.9,18.0,973.0,446.0,82.0,2.0,36.0
no-1,11,2024-01-18,16:53,airthings,spaceplus,15.9,18.0,973.0,442.0,88.0,2.0,36.0
no-1,11,2024-01-18,16:58,airthings,spaceplus,15.9,18.0,973.0,445.0,75.0,2.0,36.0
no-1,11,2024-01-18,17:03,airthings,spaceplus,15.9,18.0,973.0,443.0,89.0,2.0,36.0
no-1,11,2024-01-18,17:08,airthings,spaceplus,15.9,18.0,973.0,445.0,97.0,1.0,36.0
no-1,11,2024-01-18,17:13,airthings,spaceplus,15.9,18.0,973.0,446.0,103.0,1.0,34.0
no-1,11,2024-01-18,17:18,airthings,spaceplus,15.9,18.0,973.0,445.0,88.0,0.0,34.0
no-1,11,2024-01-18,17:23,airthings,spaceplus,15.9,18.0,973.0,444.0,101.0,1.0,34.0
no-1,11,2024-01-18,17:28,airthings,spaceplus,15.8,18.0,973.0,443.0,110.0,2.0,34.0
no-1,11,2024-01-18,17:33,airthings,spaceplus,15.8,18.0,973.0,446.0,84.0,2.0,34.0
no-1,11,2024-01-18,17:38,airthings,spaceplus,15.8,18.0,973.0,445.0,116.0,1.0,34.0
no-1,11,2024-01-18,17:43,airthings,spaceplus,15.8,18.0,973.0,446.0,114.0,1.0,34.0
no-1,11,2024-01-18,17:48,airthings,spaceplus,15.7,18.0,973.0,443.0,118.0,1.0,34.0
no-1,11,2024-01-18,17:53,airthings,spaceplus,15.7,18.0,973.0,442.0,114.0,1.0,34.0
no-1,11,2024-01-18,17:58,airthings,spaceplus,15.7,19.0,973.0,443.0,122.0,1.0,34.0
no-1,11,2024-01-18,18:03,airthings,spaceplus,15.6,19.0,973.0,445.0,123.0,1.0,34.0
no-1,11,2024-01-18,18:08,airthings,spaceplus,15.6,19.0,973.0,445.0,129.0,2.0,34.0
no-1,11,2024-01-18,18:13,airthings,spaceplus,15.6,19.0,973.0,447.0,131.0,2.0,34.0
no-1,11,2024-01-18,18:18,airthings,spaceplus,15.6,19.0,973.0,445.0,127.0,2.0,34.0
no-1,11,2024-01-18,18:23,airthings,spaceplus,15.6,19.0,973.0,447.0,129.0,1.0,34.0
no-1,11,2024-01-18,18:28,airthings,spaceplus,15.6,19.0,973.0,446.0,125.0,2.0,34.0
no-1,11,2024-01-18,18:33,airthings,spaceplus,15.5,19.0,973.0,446.0,140.0,1.0,34.0
no-1,11,2024-01-18,18:38,airthings,spaceplus,15.5,19.0,973.0,446.0,127.0,1.0,34.0
no-1,11,2024-01-18,18:43,airthings,spaceplus,15.5,19.0,973.0,445.0,133.0,1.0,34.0
no-1,11,2024-01-18,18:48,airthings,spaceplus,15.5,19.0,973.0,444.0,142.0,0.0,34.0
no-1,11,2024-01-18,18:53,airthings,spaceplus,15.5,19.0,974.0,447.0,144.0,0.0,34.0
no-1,11,2024-01-18,18:58,airthings,spaceplus,15.5,19.0,973.0,447.0,148.0,0.0,34.0
no-1,11,2024-01-18,19:03,airthings,spaceplus,15.5,19.0,973.0,444.0,144.0,0.0,34.0
no-1,11,2024-01-18,19:08,airthings,spaceplus,15.5,19.0,974.0,443.0,144.0,0.0,34.0
no-1,11,2024-01-18,19:13,airthings,spaceplus,15.5,19.0,974.0,445.0,150.0,0.0,34.0
no-1,11,2024-01-18,19:18,airthings,spaceplus,15.5,19.0,974.0,449.0,148.0,1.0,34.0
no-1,11,2024-01-18,19:23,airthings,spaceplus,15.5,19.0,974.0,448.0,150.0,1.0,34.0
no-1,11,2024-01-18,19:28,airthings,spaceplus,15.5,19.0,974.0,447.0,153.0,2.0,34.0
no-1,11,2024-01-18,19:33,airthings,spaceplus,15.5,19.0,974.0,447.0,163.0,2.0,34.0
no-1,11,2024-01-18,19:38,airthings,spaceplus,15.4,20.0,974.0,450.0,152.0,3.0,34.0
no-1,11,2024-01-18,19:43,airthings,spaceplus,15.4,20.0,974.0,448.0,155.0,2.0,34.0
no-1,11,2024-01-18,19:48,airthings,spaceplus,15.4,20.0,974.0,446.0,165.0,2.0,34.0
no-1,11,2024-01-18,19:53,airthings,spaceplus,15.4,20.0,974.0,446.0,163.0,3.0,34.0
no-1,11,2024-01-18,19:58,airthings,spaceplus,15.4,20.0,974.0,446.0,163.0,2.0,34.0
no-1,11,2024-01-18,20:03,airthings,spaceplus,15.4,20.0,974.0,447.0,169.0,2.0,34.0
no-1,11,2024-01-18,20:08,airthings,spaceplus,15.4,20.0,974.0,449.0,163.0,2.0,34.0
no-1,11,2024-01-18,20:13,airthings,spaceplus,15.3,20.0,974.0,451.0,172.0,1.0,32.0
no-1,11,2024-01-18,20:18,airthings,spaceplus,15.3,20.0,974.0,451.0,174.0,1.0,32.0
no-1,11,2024-01-18,20:23,airthings,spaceplus,15.3,20.0,974.0,449.0,170.0,0.0,32.0
no-1,11,2024-01-18,20:28,airthings,spaceplus,15.3,20.0,974.0,447.0,165.0,2.0,32.0
no-1,11,2024-01-18,20:33,airthings,spaceplus,15.3,20.0,974.0,448.0,187.0,2.0,32.0
no-1,11,2024-01-18,20:38,airthings,spaceplus,15.3,20.0,974.0,450.0,172.0,2.0,32.0
no-1,11,2024-01-18,20:43,airthings,spaceplus,15.3,20.0,974.0,450.0,170.0,2.0,32.0
no-1,11,2024-01-18,20:48,airthings,spaceplus,15.3,20.0,974.0,449.0,165.0,2.0,32.0
no-1,11,2024-01-18,20:53,airthings,spaceplus,15.3,20.0,974.0,449.0,181.0,2.0,32.0
no-1,11,2024-01-18,20:58,airthings,spaceplus,15.2,20.0,974.0,450.0,184.0,1.0,32.0
no-1,11,2024-01-18,21:03,airthings,spaceplus,15.2,20.0,974.0,452.0,181.0,2.0,32.0
