model,fold,repeat,domain,features,baseline_macro_f1,permuted_macro_f1,macro_f1_drop
Random Forest,3,3,Gender,Gender,0.609346984411944,0.5764071079233262,0.03293987648861785
Random Forest,3,4,Gender,Gender,0.609346984411944,0.563480287421484,0.045866696990459976
Random Forest,3,5,Gender,Gender,0.609346984411944,0.5573529857541774,0.05199399865776666
Random Forest,3,1,EA,EA,0.609346984411944,0.5962603318665708,0.013086652545373223
Random Forest,3,2,EA,EA,0.609346984411944,0.5978521415694118,0.011494842842532216
Random Forest,3,3,EA,EA,0.609346984411944,0.5936335277927514,0.015713456619192656
Random Forest,3,4,EA,EA,0.609346984411944,0.5920253150442815,0.01732166936766255
Random Forest,3,5,EA,EA,0.609346984411944,0.591084690444719,0.018262293967225007
Random Forest,3,1,LocationBack,LocationBack,0.609346984411944,0.5902164862079347,0.01913049820400936
Random Forest,3,2,LocationBack,LocationBack,0.609346984411944,0.5702094792290705,0.03913750518287351
Random Forest,3,3,LocationBack,LocationBack,0.609346984411944,0.5781271377920917,0.03121984661985233
Random Forest,3,4,LocationBack,LocationBack,0.609346984411944,0.5607990410798044,0.04854794333213963
Random Forest,3,5,LocationBack,LocationBack,0.609346984411944,0.5742262535128618,0.035120730899082186
Random Forest,3,1,LocationFront,LocationFront,0.609346984411944,0.5562341141998529,0.0531128702120911
Random Forest,3,2,LocationFront,LocationFront,0.609346984411944,0.5559596053971892,0.053387379014754766
Random Forest,3,3,LocationFront,LocationFront,0.609346984411944,0.5602205423100945,0.049126442101849466
Random Forest,3,4,LocationFront,LocationFront,0.609346984411944,0.5586461193527574,0.050700865059186584
Random Forest,3,5,LocationFront,LocationFront,0.609346984411944,0.5588614816995049,0.05048550271243912
Random Forest,3,1,LocationLeft,LocationLeft,0.609346984411944,0.5691292810130573,0.04021770339888675
Random Forest,3,2,LocationLeft,LocationLeft,0.609346984411944,0.5592647154442041,0.05008226896773993
Random Forest,3,3,LocationLeft,LocationLeft,0.609346984411944,0.56408371377337,0.04526327063857405
Random Forest,3,4,LocationLeft,LocationLeft,0.609346984411944,0.561479537867375,0.04786744654456898
Random Forest,3,5,LocationLeft,LocationLeft,0.609346984411944,0.5499953099058815,0.05935167450606249
Random Forest,3,1,LocationRight,LocationRight,0.609346984411944,0.569994113968289,0.039352870443654986
Random Forest,3,2,LocationRight,LocationRight,0.609346984411944,0.5713624294269456,0.03798455498499842
Random Forest,3,3,LocationRight,LocationRight,0.609346984411944,0.5793794395499344,0.029967544862009587
Random Forest,3,4,LocationRight,LocationRight,0.609346984411944,0.5764399242798728,0.03290706013207123
Random Forest,3,5,LocationRight,LocationRight,0.609346984411944,0.5749314081932452,0.03441557621869884
Random Forest,3,1,LocationMiddle,LocationMiddle,0.609346984411944,0.5828383805024863,0.02650860390945775
Random Forest,3,2,LocationMiddle,LocationMiddle,0.609346984411944,0.5802582519341752,0.029088732477768775
Random Forest,3,3,LocationMiddle,LocationMiddle,0.609346984411944,0.5892817753546588,0.02006520905728526
Random Forest,3,4,LocationMiddle,LocationMiddle,0.609346984411944,0.574887869952415,0.03445911445952898
Random Forest,3,5,LocationMiddle,LocationMiddle,0.609346984411944,0.5754660582156954,0.033880926196248606
Random Forest,3,1,Ttrend,Ttrend,0.609346984411944,0.6028353832685318,0.0065116011434122045
Random Forest,3,2,Ttrend,Ttrend,0.609346984411944,0.6010840687195329,0.00826291569241111
Random Forest,3,3,Ttrend,Ttrend,0.609346984411944,0.6106060976905071,-0.0012591132785630954
Random Forest,3,4,Ttrend,Ttrend,0.609346984411944,0.5992392452491219,0.010107739162822149
Random Forest,3,5,Ttrend,Ttrend,0.609346984411944,0.599717761019713,0.009629223392231046
Random Forest,3,1,Vote hour,Vote hour,0.609346984411944,0.6134835998255758,-0.00413661541363175
Random Forest,3,2,Vote hour,Vote hour,0.609346984411944,0.600286580723635,0.00906040368830896
Random Forest,3,3,Vote hour,Vote hour,0.609346984411944,0.6175888214710252,-0.008241837059081214
Random Forest,3,4,Vote hour,Vote hour,0.609346984411944,0.6022772099100235,0.007069774501920478
Random Forest,3,5,Vote hour,Vote hour,0.609346984411944,0.6045939728226722,0.004753011589271772
Random Forest,3,1,Vote weekday,Vote weekday,0.609346984411944,0.5960344596822044,0.01331252472973965
Random Forest,3,2,Vote weekday,Vote weekday,0.609346984411944,0.6011582976238922,0.008188686788051847
Random Forest,3,3,Vote weekday,Vote weekday,0.609346984411944,0.5965698522461752,0.012777132165768812
Random Forest,3,4,Vote weekday,Vote weekday,0.609346984411944,0.5989825568802014,0.010364427531742604
Random Forest,3,5,Vote weekday,Vote weekday,0.609346984411944,0.5914481544362699,0.017898829975674158
Random Forest,3,1,Moment,Moment,0.609346984411944,0.6052700003885509,0.004076984023393071
Random Forest,3,2,Moment,Moment,0.609346984411944,0.6077544090782053,0.0015925753337386883
Random Forest,3,3,Moment,Moment,0.609346984411944,0.6011051758145532,0.008241808597390765
Random Forest,3,4,Moment,Moment,0.609346984411944,0.6075497915899121,0.0017971928220319455
Random Forest,3,5,Moment,Moment,0.609346984411944,0.6067210457402656,0.002625938671678374
Random Forest,3,1,AC on/off,AC on/off,0.609346984411944,0.5860426920700822,0.02330429234186182
Random Forest,3,2,AC on/off,AC on/off,0.609346984411944,0.5654921591599682,0.043854825251975815
Random Forest,3,3,AC on/off,AC on/off,0.609346984411944,0.5810715679671551,0.028275416444788926
Random Forest,3,4,AC on/off,AC on/off,0.609346984411944,0.5621795632225871,0.047167421189356906
Random Forest,3,5,AC on/off,AC on/off,0.609346984411944,0.5683963662192565,0.04095061819268753
Random Forest,4,1,Student,Student,0.5875472384161157,0.5919628207927147,-0.004415582376599003
Random Forest,4,2,Student,Student,0.5875472384161157,0.5809944834169807,0.006552754999134991
Random Forest,4,3,Student,Student,0.5875472384161157,0.5834452406638929,0.004101997752222752
Random Forest,4,4,Student,Student,0.5875472384161157,0.5877295957552854,-0.0001823573391697142
Random Forest,4,5,Student,Student,0.5875472384161157,0.5829313054753,0.004615932940815637
Random Forest,4,1,Temperature,Temperature,0.5875472384161157,0.5579808585265517,0.02956637988956401
Random Forest,4,2,Temperature,Temperature,0.5875472384161157,0.5685168561317416,0.019030382284374037
Random Forest,4,3,Temperature,Temperature,0.5875472384161157,0.5739449941977538,0.01360224421836187
Random Forest,4,4,Temperature,Temperature,0.5875472384161157,0.5720820721944404,0.015465166221675264
Random Forest,4,5,Temperature,Temperature,0.5875472384161157,0.5643934307416028,0.023153807674512916
Random Forest,4,1,RH,RH,0.5875472384161157,0.5696345092798334,0.01791272913628228
Random Forest,4,2,RH,RH,0.5875472384161157,0.5723433108344568,0.015203927581658894
Random Forest,4,3,RH,RH,0.5875472384161157,0.5675626467075975,0.019984591708518185
Random Forest,4,4,RH,RH,0.5875472384161157,0.5684316353021295,0.01911560311398619
Random Forest,4,5,RH,RH,0.5875472384161157,0.571315416402233,0.016231822013882624
Random Forest,4,1,CLO,CLO,0.5875472384161157,0.5626052434894503,0.02494199492666538
Random Forest,4,2,CLO,CLO,0.5875472384161157,0.5721365859153313,0.015410652500784328
Random Forest,4,3,CLO,CLO,0.5875472384161157,0.5510503139538407,0.03649692446227493
Random Forest,4,4,CLO,CLO,0.5875472384161157,0.571072253458993,0.01647498495712263
Random Forest,4,5,CLO,CLO,0.5875472384161157,0.5704477314892977,0.017099506926817942
Random Forest,4,1,CO2,CO2,0.5875472384161157,0.5909111572170452,-0.003363918800929566
Random Forest,4,2,CO2,CO2,0.5875472384161157,0.5936131524590432,-0.006065914042927556
Random Forest,4,3,CO2,CO2,0.5875472384161157,0.5920592950570102,-0.004512056640894491
Random Forest,4,4,CO2,CO2,0.5875472384161157,0.5866524287189017,0.0008948096972140052
Random Forest,4,5,CO2,CO2,0.5875472384161157,0.5882039702191545,-0.0006567318030388236
Random Forest,4,1,Lighting,Lighting,0.5875472384161157,0.573487973341722,0.014059265074393701
Random Forest,4,2,Lighting,Lighting,0.5875472384161157,0.5639944619525491,0.02355277646356657
Random Forest,4,3,Lighting,Lighting,0.5875472384161157,0.5673449189299333,0.02020231948618234
Random Forest,4,4,Lighting,Lighting,0.5875472384161157,0.5790586887848842,0.008488549631231468
Random Forest,4,5,Lighting,Lighting,0.5875472384161157,0.5815019108678906,0.006045327548225066
Random Forest,4,1,Sound,Sound,0.5875472384161157,0.576870953300609,0.010676285115506667
Random Forest,4,2,Sound,Sound,0.5875472384161157,0.5743647446660359,0.013182493750079738
Random Forest,4,3,Sound,Sound,0.5875472384161157,0.5764643757829114,0.011082862633204238
Random Forest,4,4,Sound,Sound,0.5875472384161157,0.5797076599429585,0.007839578473157194
Random Forest,4,5,Sound,Sound,0.5875472384161157,0.5796125708916406,0.007934667524475025
Random Forest,4,1,Age,Age,0.5875472384161157,0.5442697803724909,0.04327745804362482
Random Forest,4,2,Age,Age,0.5875472384161157,0.5550970086389824,0.0324502297771333
Random Forest,4,3,Age,Age,0.5875472384161157,0.5598266648061309,0.02772057360998481
Random Forest,4,4,Age,Age,0.5875472384161157,0.564268007167807,0.023279231248308663
Random Forest,4,5,Age,Age,0.5875472384161157,0.5489746157756343,0.038572622640481335
Random Forest,4,1,Gender,Gender,0.5875472384161157,0.5573669765935539,0.030180261822561727
Random Forest,4,2,Gender,Gender,0.5875472384161157,0.5468063128887787,0.04074092552733699
Random Forest,4,3,Gender,Gender,0.5875472384161157,0.55606052092937,0.0314867174867457
Random Forest,4,4,Gender,Gender,0.5875472384161157,0.5642762975013866,0.023270940914729032
Random Forest,4,5,Gender,Gender,0.5875472384161157,0.5432327654793648,0.04431447293675084
Random Forest,4,1,EA,EA,0.5875472384161157,0.5808148356607827,0.0067324027553329335
Random Forest,4,2,EA,EA,0.5875472384161157,0.5764533438114539,0.011093894604661814
Random Forest,4,3,EA,EA,0.5875472384161157,0.5853416136059838,0.0022056248101318676
Random Forest,4,4,EA,EA,0.5875472384161157,0.5794822531454734,0.008064985270642255
Random Forest,4,5,EA,EA,0.5875472384161157,0.5834658373894017,0.004081401026713949
Random Forest,4,1,LocationBack,LocationBack,0.5875472384161157,0.5596097716663696,0.027937466749746065
Random Forest,4,2,LocationBack,LocationBack,0.5875472384161157,0.5504242042667258,0.03712303414938989
Random Forest,4,3,LocationBack,LocationBack,0.5875472384161157,0.5728903387209066,0.014656899695209114
Random Forest,4,4,LocationBack,LocationBack,0.5875472384161157,0.543969735436514,0.04357750297960172
Random Forest,4,5,LocationBack,LocationBack,0.5875472384161157,0.5621375165447504,0.025409721871365254
Random Forest,4,1,LocationFront,LocationFront,0.5875472384161157,0.5303190405883605,0.05722819782775512
Random Forest,4,2,LocationFront,LocationFront,0.5875472384161157,0.5326940865681652,0.054853151847950476
Random Forest,4,3,LocationFront,LocationFront,0.5875472384161157,0.5412059122761693,0.04634132613994635
Random Forest,4,4,LocationFront,LocationFront,0.5875472384161157,0.5285025474622005,0.05904469095391518
Random Forest,4,5,LocationFront,LocationFront,0.5875472384161157,0.5300967998169016,0.05745043859921406
Random Forest,4,1,LocationLeft,LocationLeft,0.5875472384161157,0.5691060177917321,0.01844122062438358
Random Forest,4,2,LocationLeft,LocationLeft,0.5875472384161157,0.5556857629420858,0.03186147547402984
Random Forest,4,3,LocationLeft,LocationLeft,0.5875472384161157,0.5571166540662017,0.03043058434991397
Random Forest,4,4,LocationLeft,LocationLeft,0.5875472384161157,0.5689911607860326,0.018556077630083045
Random Forest,4,5,LocationLeft,LocationLeft,0.5875472384161157,0.5693932023409191,0.01815403607519661
Random Forest,4,1,LocationRight,LocationRight,0.5875472384161157,0.5680105974268462,0.019536640989269438
Random Forest,4,2,LocationRight,LocationRight,0.5875472384161157,0.5648350138808573,0.02271222453525834
Random Forest,4,3,LocationRight,LocationRight,0.5875472384161157,0.5641526054970435,0.023394632919072178
Random Forest,4,4,LocationRight,LocationRight,0.5875472384161157,0.5761065174553907,0.011440720960725015
Random Forest,4,5,LocationRight,LocationRight,0.5875472384161157,0.577373893873554,0.01017334454256169
Random Forest,4,1,LocationMiddle,LocationMiddle,0.5875472384161157,0.5694469190493859,0.018100319366729734
Random Forest,4,2,LocationMiddle,LocationMiddle,0.5875472384161157,0.5647803787759188,0.022766859640196868
Random Forest,4,3,LocationMiddle,LocationMiddle,0.5875472384161157,0.5636554210448449,0.023891817371270774
Random Forest,4,4,LocationMiddle,LocationMiddle,0.5875472384161157,0.5697961747063068,0.017751063709808834
Random Forest,4,5,LocationMiddle,LocationMiddle,0.5875472384161157,0.5735905447920695,0.013956693624046168
Random Forest,4,1,Ttrend,Ttrend,0.5875472384161157,0.5783106324965918,0.00923660591952391
Random Forest,4,2,Ttrend,Ttrend,0.5875472384161157,0.5868278241172317,0.0007194142988840024
Random Forest,4,3,Ttrend,Ttrend,0.5875472384161157,0.5746733860422073,0.012873852373908368
Random Forest,4,4,Ttrend,Ttrend,0.5875472384161157,0.5899355384202739,-0.002388300004158239
Random Forest,4,5,Ttrend,Ttrend,0.5875472384161157,0.5839084831583681,0.0036387552577475946
Random Forest,4,1,Vote hour,Vote hour,0.5875472384161157,0.5829649187833384,0.004582319632777221
Random Forest,4,2,Vote hour,Vote hour,0.5875472384161157,0.5754093077085675,0.012137930707548206
Random Forest,4,3,Vote hour,Vote hour,0.5875472384161157,0.5775334682446561,0.010013770171459546
Random Forest,4,4,Vote hour,Vote hour,0.5875472384161157,0.5815234798692904,0.006023758546825242
Random Forest,4,5,Vote hour,Vote hour,0.5875472384161157,0.5795847275686379,0.007962510847477788
Random Forest,4,1,Vote weekday,Vote weekday,0.5875472384161157,0.589255824935416,-0.0017085865193002814
Random Forest,4,2,Vote weekday,Vote weekday,0.5875472384161157,0.5856012561017839,0.00194598231433174
Random Forest,4,3,Vote weekday,Vote weekday,0.5875472384161157,0.5738800008403668,0.013667237575748836
Random Forest,4,4,Vote weekday,Vote weekday,0.5875472384161157,0.5773355906809915,0.010211647735124174
Random Forest,4,5,Vote weekday,Vote weekday,0.5875472384161157,0.5822994712790265,0.005247767137089188
Random Forest,4,1,Moment,Moment,0.5875472384161157,0.5874663183288139,8.092008730176126e-05
Random Forest,4,2,Moment,Moment,0.5875472384161157,0.5875343880516334,1.285036448228638e-05
Random Forest,4,3,Moment,Moment,0.5875472384161157,0.5983819209064126,-0.010834682490296954
Random Forest,4,4,Moment,Moment,0.5875472384161157,0.5811472346274015,0.0064000037887141925
Random Forest,4,5,Moment,Moment,0.5875472384161157,0.5794306129763401,0.008116625439775538
Random Forest,4,1,AC on/off,AC on/off,0.5875472384161157,0.5591590686254121,0.028388169790703577
Random Forest,4,2,AC on/off,AC on/off,0.5875472384161157,0.561987110741774,0.02556012767434168
Random Forest,4,3,AC on/off,AC on/off,0.5875472384161157,0.5598875633507948,0.027659675065320855
Random Forest,4,4,AC on/off,AC on/off,0.5875472384161157,0.5643068778354025,0.023240360580713215
Random Forest,4,5,AC on/off,AC on/off,0.5875472384161157,0.5730406355443952,0.014506602871720453
Random Forest,5,1,Student,Student,0.5607434908228911,0.5547120405842828,0.0060314502386082935
Random Forest,5,2,Student,Student,0.5607434908228911,0.5552506352060782,0.005492855616812897
Random Forest,5,3,Student,Student,0.5607434908228911,0.5581940272275481,0.0025494635953430267
Random Forest,5,4,Student,Student,0.5607434908228911,0.5614857596653856,-0.000742268842494509
Random Forest,5,5,Student,Student,0.5607434908228911,0.5587657995337332,0.0019776912891579235
Random Forest,5,1,Temperature,Temperature,0.5607434908228911,0.5504913180404403,0.01025217278245083
Random Forest,5,2,Temperature,Temperature,0.5607434908228911,0.5539880713211441,0.006755419501746962
Random Forest,5,3,Temperature,Temperature,0.5607434908228911,0.5489516105439711,0.011791880278919975
Random Forest,5,4,Temperature,Temperature,0.5607434908228911,0.5538513447742571,0.006892146048633974
Random Forest,5,5,Temperature,Temperature,0.5607434908228911,0.543225225600165,0.017518265222726148
Random Forest,5,1,RH,RH,0.5607434908228911,0.5442190708156572,0.016524420007233864
Random Forest,5,2,RH,RH,0.5607434908228911,0.5374153519929322,0.023328138829958878
Random Forest,5,3,RH,RH,0.5607434908228911,0.5470287730720772,0.013714717750813898
Random Forest,5,4,RH,RH,0.5607434908228911,0.5376874990053818,0.02305599181750928
Random Forest,5,5,RH,RH,0.5607434908228911,0.5413688690453066,0.019374621777584533
Random Forest,5,1,CLO,CLO,0.5607434908228911,0.5204530589413633,0.04029043188152781
Random Forest,5,2,CLO,CLO,0.5607434908228911,0.5329575430237874,0.027785947799103705
Random Forest,5,3,CLO,CLO,0.5607434908228911,0.5311852627118393,0.0295582281110518
Random Forest,5,4,CLO,CLO,0.5607434908228911,0.5311370943198818,0.029606396503009336
Random Forest,5,5,CLO,CLO,0.5607434908228911,0.5333328744750223,0.027410616347868788
